	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19
A81	1063.5565480724254	1065.5519359601853	1081.4757709022385	1074.2930136754171	1061.934402573127	1088.0536609790265	1083.442582425851	1063.6469066665245	1067.0896499448902	1076.646358647082	1072.3175836808957	1071.511181064028	1082.4281446685081	1067.6490283218154	1054.2102247535997	1069.2300892484323	1053.9757742462195	1077.2587684441746	1066.9699665477988	1078.1091458750036
A82	1076.8108416400487	1062.3135969861398	1060.8696713157697	1068.9589300731122	1048.5357740897894	1060.7557879219225	1061.7651157191494	1076.0790429506958	1083.7261634216384	1055.1902602918312	1057.4807906183544	1057.5046783122823	1058.4175796544655	1062.9384372365494	1057.2934304345174	1078.6709517861507	1063.3120899456974	1080.3498738915796	1055.0526897492207	1072.4876696848387
A83	1100.4318787871343	1082.4389276179738	1090.3456329373344	1096.0676532925804	1082.699000159809	1077.209796653536	1084.10089018748	1078.4079015462673	1097.6510873953864	1083.1318850817026	1077.4676825151491	1090.7522252655235	1071.780786589958	1079.5250355618646	1087.498400644896	1081.8066099079595	1066.9865886470943	1086.6484027739205	1087.0600560796695	1077.747987965664
A84	1079.1789706481181	1074.6555870097668	1076.2554888518055	1079.6229810037173	1076.198527676686	1077.77143452618	1079.503344532552	1074.6419911614905	1074.5335312490952	1078.7528147922314	1077.8100714285529	1076.0116680278534	1078.2656858483476	1076.033599532652	1075.3376333119716	1076.5775226715552	1076.306586272482	1078.0233092343778	1076.176451278358	1078.7854851539737
A85	906.8968233876656	918.958795396986	911.9300828071783	910.8262187688879	910.5020630668078	921.7226924015374	911.9388333744016	900.3905300827802	891.4901324095837	895.0314200476777	1057.1639412700902	1042.102347098698	1052.216416688166	1054.128837441493	1040.2902876892192	1043.6719380174927	1048.3544890631488	1058.3301146016863	1045.2264331740082	1070.5463367076093
A86	877.1887915338398	922.8754023826643	842.7511523798149	893.4196085420067	897.6034260075936	923.2114080339786	849.7420403578606	898.3710282487507	896.266560537537	863.8625920978684	1059.3832913713672	1050.9174981430328	1019.7161279372804	1006.7070318645301	1012.9330423361096	1054.0627954207057	1013.1040064273982	1070.1115673797556	1032.1548774915375	1047.8898171828082
A87	897.1049543484803	867.8088876891807	868.2926688312426	917.6025253516983	913.1699537927509	932.0045485713697	896.4561043537673	898.2341681936234	889.8251566561335	877.1318138969997	1061.871707846129	1060.9331100826046	1005.2142806977828	1016.5802397556312	1064.1513313818775	1004.250109518931	1045.1463408640882	1080.2299385056926	1007.3547962941915	991.204443603587
A88	896.8820177888052	890.4350959780935	891.9810797669152	897.2130032187314	895.2893109247264	900.2357281028319	897.7892173240771	896.1056484175673	908.1339815640588	891.8025461752254	1043.3706884223234	1040.7556889704458	1035.0760820821708	1032.0588383672284	1040.7497871421933	1031.905128457324	1029.1636357449263	1033.1846196729616	1034.4543293039428	1031.6093216328745
A89	913.3677388090276	912.930638309962	911.9091255554644	920.5731062491067	912.6432000704274	916.1608064746857	918.8258802770708	905.6681513091056	922.3979097833613	913.3650975283439	1060.5645589805883	1059.946999714225	1048.357783082403	1052.253742253756	1057.4806222490809	1061.4493983805714	1061.1502579318594	1059.7020258102364	1055.410833399459	1061.7914885417788
A90	897.6919562375126	906.1214216428929	895.8312093442264	908.582435743278	890.9753443826469	889.1430209239179	889.7767293584031	917.8944052753064	904.7508618003145	909.4312227392704	1045.761227247699	1023.5590387466173	1049.9869259337568	1036.7089273118872	1044.1489043950248	1037.0190867390077	1048.8316568447374	1031.6863257443165	1031.6890845719447	1035.3955021922272
A91	911.9130469684865	901.5042985561788	922.8756789100507	922.7578779031847	928.1616292779905	926.3616542396844	921.5969726028849	896.9935519205994	912.0669205876635	909.997955293514	1061.9993613051538	1036.4670983649594	1053.618442356027	1068.7972486813221	1067.6686657036628	1055.515042361907	1051.1579740945704	1055.3975918970966	1052.8506646637634	1045.488935347653
A92	988.3747818119934	988.7220844665289	1010.6948499328022	987.1957301828412	982.4393118343813	985.3010062767589	979.1118561525412	994.9489160745837	987.840994077038	983.2446700907583	1007.8718615693101	1012.7924238852519	999.5899806173277	1003.4160695673254	1011.2003408048726	993.1412620778574	1008.0140162688898	1007.4261815697771	1005.8835356268512	1009.3685243114898
A93	983.1697914538706	983.6170663819148	983.2463542015479	981.6480929727888	981.2558490344745	984.1062925876298	982.818151313756	983.1759917614197	984.3388243563147	980.5956551679552	1001.3545929938654	1001.7702106800352	999.2899698196485	999.6823794208141	999.6238006101569	1002.0672948179257	1006.2581332921833	1001.1294937831537	1002.5995456863747	1003.6872999852443
A94	996.4760383983324	985.7488034970398	999.3171924076181	990.2712067860798	988.824426992591	993.783973197173	992.2446570317057	994.9691146455127	984.7825071068999	988.009939661468	1012.1262091746084	1013.4573213672572	1009.6419616193427	1006.345649781916	1008.2907720619936	1006.558227607903	1009.4654486716262	1014.8399728636562	1008.1556198282391	1004.9510923101403
A95	977.8302985518934	986.7715032795147	970.7267834713433	983.9753956516741	974.5425411822756	976.768939460329	933.3390642832311	963.2943040409602	973.5493759454342	972.6704326596538	988.4573827978969	973.5352576958395	1004.9060678631905	969.856912147653	982.132983582826	996.9878427448486	989.011510335389	990.9258349766909	994.3435245327465	995.9450964417662
A96	989.5795988135519	976.0333000352196	979.9841324242403	997.9452301505593	978.5611342247315	983.1175499671692	980.0013979190219	988.1911410734153	975.856784897026	990.2921446104183	998.0088265340288	1002.8248495607414	1005.8096026409605	1003.5967081865983	1003.436497518051	1014.4048125634355	996.3977208198263	1008.4805962059212	1015.7595225890553	1004.4242530325685
A97	975.1027262099309	966.0349295372599	991.4974257759982	980.5545850121051	995.9738523483293	996.1440832404594	1011.6109155553625	967.4509576813259	997.1816077040899	991.2146121942222	1003.2231595418556	1006.1992916157814	1000.3467801447836	1000.8171927223977	1000.4267835029577	999.6561559073115	1016.2497862296999	1030.9970148848224	1033.3041386407372	995.5975635005934
A98	970.9311822923091	993.8067059774577	979.7208408958403	986.1102818980094	996.4449654255096	991.3484685222189	965.2012181501217	992.7968304880299	957.6315970587905	1001.9137344450249	996.5247083517421	1009.3919947089842	1016.1037136304989	1019.6794644285561	995.3664823180603	1004.1969292042194	1022.4007074304909	977.5440805077167	1008.3600761584355	1019.1626851767173
A99	973.8922550109498	989.6635483615612	997.6536950005931	990.3854520525576	996.189516566107	1002.9080460317934	982.7884387597242	996.7374797328883	983.8999217540511	989.6831141578942	1002.7135793788914	1014.9227100046231	1002.8676867247425	1016.5271709185481	998.7788367018755	984.7381281982443	1003.1470255112127	999.3076507045354	1009.2191743422827	1012.3580432671373
A100	990.6052677213446	974.1177217965056	975.8538678842281	979.5873076807017	988.9169839806615	976.2951864242324	986.3233311678755	979.3492051343567	968.9197642645138	991.147190854086	1001.5399858737859	995.1819562205729	1004.4798721415773	1008.2385300908057	994.5655202896323	1005.2458426355232	1003.8238557437543	999.4820833584021	998.8814476594741	992.396961046843
A101	966.7093384577521	964.8773710046858	961.1929280170118	968.55001790436	963.80485737644	963.7183245887417	964.4282538586662	960.6942071553988	963.398064810752	961.2470455337838	982.8821925615696	985.8750519535315	984.319962842167	981.922547130267	983.439812029425	977.8648583381429	981.1781017841863	978.792461077745	982.3215695195177	980.1421098547748
A102	998.5641201042743	1003.9823197115252	984.7469117708681	985.0104210258983	1005.3303265864682	989.5600164418179	987.4957302321408	985.1122417798995	982.1910276704803	985.7784854245141	993.7541992232228	999.6396015668697	997.1789153488116	1007.7673718581241	1010.023649039746	1022.8999696710323	1012.396031385628	999.8299939640108	999.0988620825653	1016.7227135780192
A103	979.5931936988276	985.0216599169224	992.9885430478657	995.7553581956614	977.3263238506497	984.8361121380806	988.5518288844411	982.3291203847734	974.6160274918142	988.5845870864077	994.8217831490913	981.3165840623977	989.2084817274363	976.3532545528655	991.1740229552682	986.5059801437894	990.3118554726202	988.7926465357835	991.5370048893626	985.5350240930711
A104	999.5389405860587	988.6767626169877	985.8539301650617	1002.2192976082524	998.8195972511593	1006.2665679435489	1003.3925597516684	986.4130063539334	992.3293414333596	991.5266180730375	994.7795980164619	987.5302108225748	999.1074948371229	1010.5845980503926	996.0813154439916	998.0016920816273	990.6504313144007	989.3972747943418	991.7914666668372	989.693079733706
A105	972.7163283668291	974.4682567874077	968.2769502958482	974.8584667687414	979.620020534722	971.4988095830959	970.3617930265317	982.8148940848372	977.1842939370582	971.8814577563933	976.8398679084354	979.2591475940187	969.1517230522059	974.0124711808837	973.1389059847601	975.5008919576152	967.3708910457937	972.8812088457477	979.530928485061	967.9012837246593
A106	990.6033500674224	1004.5391737182606	983.0059590298555	1001.275122963282	1019.1398659984003	957.241507043032	1021.945843438632	994.3073290940629	994.0553341683072	996.1113957489553	986.5589713257161	994.7179314096609	997.3843779246677	979.532873090984	982.9294565250055	1017.3399501462454	992.3709455257421	993.5803341061711	994.5772386220566	971.6641225384648
A107	997.8961114130414	998.8563991635676	971.7804025202934	999.14884613417	1007.7227510341366	988.5031646061894	1007.1685981048213	1003.5753560676209	1016.8441080856505	1018.1439228313009	1005.5472979431298	996.8792755694531	1009.0148455000071	998.1227062423084	995.3485508710538	999.5445758345313	990.3282219450525	994.100949479017	1005.9203085560207	984.5998170534108
A108	1005.5084552787218	1017.7704742333083	1020.8722118011883	1009.7147046000703	1004.9842591137098	1017.3638169782706	1024.7110694834846	1023.10339594153	1031.4210926507315	1022.4100193675655	1009.0731549175341	1004.4678066081153	1008.000668731857	1006.0621160739026	1001.0825928053235	1018.4930781272171	1011.1577465346464	1025.612608226341	1003.9352649879344	1000.4588609192542
A109	995.0670060157167	987.2615147894649	992.7628155591646	988.0205725484965	985.0756861294195	1004.0223816166448	999.9369562109108	996.2231617869163	984.1231572253354	997.5300076200269	1000.4619732575536	973.9542670242513	989.8619431090532	1005.1784610873965	978.9424901048268	1007.7312578905319	1003.9481607609267	994.7812441107146	992.378998204041	991.2893849398845
A110	968.1073655329643	970.843333566911	966.2986965629505	969.2395683692722	969.2046572121632	970.3034079616668	969.0320797054901	968.9092552989919	968.2413244068683	968.4085367003164	970.886335357852	969.6253544539973	971.3611905164581	972.3456200133691	971.4010345416674	972.2429191623227	970.8942410613062	968.922416405514	970.4348621990086	969.9058600119581
A111	963.6049345760102	967.5293513732593	964.3825929114778	969.3284480512481	975.1067373690569	978.4863971880341	970.0815535428331	972.4306643091759	972.5685960447627	967.9085561895233	964.5384766366133	977.8339643589662	974.985611522545	972.2859831806172	966.5997923707212	977.3816345158892	967.1442997696582	970.357605942384	971.7886807045679	971.5441688425441
A112	958.5322851322406	956.2705395913504	944.5201556902106	953.7525144406716	946.8720942868414	954.2799721363161	974.0028763866521	969.6819196505876	960.6478120299715	948.9853839946454	954.4233633404006	964.7583814370233	959.9806506447769	959.6479973808199	958.7642188780665	953.8867761228331	958.8117736623926	964.9510723062823	951.0248250157529	940.2882644007939
A113	939.2639117178378	952.3354585183066	974.1716557402568	955.0746657465481	924.2248595950624	972.8977886741508	941.6347529816003	944.5243044458504	967.1466395278242	919.412302787053	949.7956169099208	933.9897089191417	956.3047929288581	954.8935517419611	964.8149612583511	978.8471368284675	951.709134080041	941.3492659414641	929.6713441084262	953.8817436873649
A114	954.1138654548163	958.109912062509	956.5631961602863	955.4016308269029	960.6049862833434	954.5897364239173	955.4161216229498	962.8466482166938	970.8195823917995	954.765473388615	962.9219924063312	968.0124134879499	969.734337121514	962.009519572513	964.7043404131972	961.702149443133	966.1978707778972	947.3703822603893	950.6206152766231	966.4558167565933
A115	937.479753626988	940.1486213565104	939.4470424259612	937.6441942251073	935.3478570656752	938.4511215398255	939.3829101739116	939.840040209497	936.8829386968371	939.3715764010502	939.6916285043828	937.8180753128966	940.560062676082	938.9607022726328	940.021249732672	939.0167227485173	938.5710321159688	936.6124275618985	937.5549117736806	937.6697191462196
A116	958.9543930212399	960.7893562252968	957.9676497113493	961.0200184927745	959.422714281507	956.3840927355374	960.7002226185042	957.98039573239	956.0995988855941	960.9012168724093	960.7224804069281	961.5873894356176	959.2151503078188	958.0597808085298	958.9997625211528	954.5067429352928	957.1526625628102	955.0810374931534	963.6879408438311	958.4674842236913
A117	967.0674415755412	941.0985648912011	943.7919372259823	941.7110649517119	936.6572901003291	950.7519841990412	938.7535857894486	931.7577754473934	938.8058553035291	935.8344225839172	946.1875505725045	966.7493506210093	952.0003642752101	966.0206077527915	966.9172153752731	973.5519628431529	977.5544064984318	942.2588064940571	954.7324317909398	960.6791496426553
A118	1112.536105466337	1118.8538586070722	1120.1675173251235	1111.5926316423313	1111.258736290708	1110.4013833137035	1114.5488533889315	1111.7740124042634	1118.3230059147375	1116.567493787793	1112.2829764057544	1109.0937804291334	1112.0763943330692	1116.9996497042641	1105.9750989855568	1130.595559930685	1115.1443878299592	1124.2291307062403	1110.7208269114171	1106.2910388306652
A119	1122.2627150226485	1135.265002989974	1140.3800913780096	1142.9523112352215	1147.6530100055893	1119.449307317974	1143.2719404427628	1145.4429592605572	1143.9062439281122	1128.3668348190615	1142.876042850142	1147.8213417991767	1146.4148058081594	1130.0721467951219	1158.556943817658	1148.7755946201266	1126.0349937361975	1120.4654453146413	1121.3720566453896	1167.378656620051
A120	1122.7096924449804	1126.6151679597765	1127.1514015488924	1131.8476743712583	1132.5985573634325	1131.6026766827342	1126.8151444656016	1131.1263421262333	1128.8268508263213	1123.6482076470777	1132.6145438996632	1128.634812233493	1124.7507642186179	1127.2558577660159	1131.8584591831955	1128.0445494650326	1128.380683317048	1131.7364447874559	1131.211704283145	1129.2805067608251
A121	1114.691231868211	1067.4164730782152	1066.374562468346	1086.0035748787668	1112.1098905533127	1104.1980598777116	1101.3409811426984	1103.1731793241859	1085.3181862268896	1130.859310710703	1101.6661229976303	1112.0938249739927	1066.4058007297153	1095.6991570316034	1102.6765781304491	1134.647970621192	1128.3476971999487	1119.0761935949204	1098.5342556977312	1126.2195334325784
